time_step,hour,intersection_id,direction,weather,rain_level,weather_demand_multiplier,weather_capacity_multiplier,accident_multiplier,event_multiplier,peak_multiplier,intersection_multiplier,direction_multiplier,vehicle_demand,pedestrian_demand,accident_active
25,7,0,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.956481316285446,1.25,20,2,0
25,7,0,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.956481316285446,0.9,17,5,0
25,7,1,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.081705321967922,1.25,16,3,0
25,7,1,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.081705321967922,0.9,18,6,0
25,7,2,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.068369365264472,1.25,20,11,0
25,7,2,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.068369365264472,0.9,6,7,0
25,7,3,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2080635800390271,1.25,21,7,0
25,7,3,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2080635800390271,0.9,11,5,0
25,7,4,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2407526276634366,1.25,20,7,0
25,7,4,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2407526276634366,0.9,16,6,0
25,7,5,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1890547501389994,1.25,21,9,0
25,7,5,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1890547501389994,0.9,18,5,0
25,7,6,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2616936794383722,1.25,23,7,0
25,7,6,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2616936794383722,0.9,24,5,0
25,7,7,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0762781154858387,1.25,21,6,0
25,7,7,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0762781154858387,0.9,14,2,0
25,7,8,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0088585329232425,1.25,24,10,0
25,7,8,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0088585329232425,0.9,13,1,0
25,7,9,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0506948417051378,1.25,21,8,0
25,7,9,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0506948417051378,0.9,9,5,0
26,7,0,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.963464376239939,1.25,18,1,0
26,7,0,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.963464376239939,0.9,15,6,0
26,7,1,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1165537202944082,1.25,23,7,0
26,7,1,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1165537202944082,0.9,15,1,0
26,7,2,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.14662485493467,1.25,13,7,0
26,7,2,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.14662485493467,0.9,13,3,0
26,7,3,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2469766246674914,1.25,22,1,0
26,7,3,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2469766246674914,0.9,13,6,0
26,7,4,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2514965338345265,1.25,24,6,0
26,7,4,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2514965338345265,0.9,11,6,0
26,7,5,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1952458487337025,1.25,21,5,0
26,7,5,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1952458487337025,0.9,14,13,0
26,7,6,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0608045010606404,1.25,18,6,0
26,7,6,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0608045010606404,0.9,19,6,0
26,7,7,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0240712895437976,1.25,22,3,0
26,7,7,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0240712895437976,0.9,10,6,0
26,7,8,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.071935584769112,1.25,19,3,0
26,7,8,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.071935584769112,0.9,10,7,0
26,7,9,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.9332041345304283,1.25,21,4,0
26,7,9,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.9332041345304283,0.9,17,5,0
27,7,0,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.019358088955818,1.25,23,8,0
27,7,0,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.019358088955818,0.9,13,4,0
27,7,1,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1082822403826598,1.25,23,7,0
27,7,1,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1082822403826598,0.9,12,5,0
27,7,2,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0357552718293868,1.25,19,4,0
27,7,2,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0357552718293868,0.9,16,5,0
27,7,3,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1169263048094291,1.25,26,5,0
27,7,3,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1169263048094291,0.9,25,4,0
27,7,4,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2532004825284995,1.25,25,6,0
27,7,4,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2532004825284995,0.9,25,9,0
27,7,5,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2233071307752181,1.25,24,5,0
27,7,5,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2233071307752181,0.9,9,3,0
27,7,6,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.223237885191803,1.25,27,3,0
27,7,6,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.223237885191803,0.9,25,6,0
27,7,7,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1108696924972807,1.25,19,8,0
27,7,7,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1108696924972807,0.9,13,3,0
27,7,8,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0522740214612263,1.25,15,5,0
27,7,8,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0522740214612263,0.9,18,4,0
27,7,9,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.9374073893910044,1.25,13,6,0
27,7,9,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.9374073893910044,0.9,19,9,0
28,7,0,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.057787551874921,1.25,18,10,0
28,7,0,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.057787551874921,0.9,7,6,0
28,7,1,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.105875079436543,1.25,19,5,0
28,7,1,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.105875079436543,0.9,20,4,0
28,7,2,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1691978506118461,1.25,24,10,0
28,7,2,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1691978506118461,0.9,15,3,0
28,7,3,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.117904851079035,1.25,20,7,0
28,7,3,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.117904851079035,0.9,16,6,0
28,7,4,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2625965839233697,1.25,29,5,0
28,7,4,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2625965839233697,0.9,18,4,0
28,7,5,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1975710094531014,1.25,14,5,0
28,7,5,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1975710094531014,0.9,15,4,0
28,7,6,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1704157275661586,1.25,21,5,0
28,7,6,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1704157275661586,0.9,19,2,0
28,7,7,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.075156837166688,1.25,23,10,0
28,7,7,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.075156837166688,0.9,18,5,0
28,7,8,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0835819693191977,1.25,16,7,0
28,7,8,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0835819693191977,0.9,20,3,0
28,7,9,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.993783358957555,1.25,19,8,0
28,7,9,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.993783358957555,0.9,10,4,0
29,7,0,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0391568267636224,1.25,26,7,0
29,7,0,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0391568267636224,0.9,22,9,0
29,7,1,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.021401775195105,1.25,12,3,0
29,7,1,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.021401775195105,0.9,13,8,0
29,7,2,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1293054613021898,1.25,24,11,0
29,7,2,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1293054613021898,0.9,19,6,0
29,7,3,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1534494818033831,1.25,20,8,0
29,7,3,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1534494818033831,0.9,18,8,0
29,7,4,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2907755917606554,1.25,18,7,0
29,7,4,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2907755917606554,0.9,18,5,0
29,7,5,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2305589807038904,1.25,33,4,0
29,7,5,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2305589807038904,0.9,13,6,0
29,7,6,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.176430771591152,1.25,25,6,0
29,7,6,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.176430771591152,0.9,10,5,0
29,7,7,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1437952465516772,1.25,17,4,0
29,7,7,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1437952465516772,0.9,20,6,0
29,7,8,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1761177575375399,1.25,22,4,0
29,7,8,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1761177575375399,0.9,21,4,0
29,7,9,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0158705224399711,1.25,16,6,0
29,7,9,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0158705224399711,0.9,17,7,0
30,7,0,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.019601519902876,1.25,16,7,0
30,7,0,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.019601519902876,0.9,18,4,0
30,7,1,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0841753109570231,1.25,20,4,0
30,7,1,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0841753109570231,0.9,17,1,0
30,7,2,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0165924987256731,1.25,16,6,0
30,7,2,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0165924987256731,0.9,24,7,0
30,7,3,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.214774893823979,1.25,21,8,0
30,7,3,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.214774893823979,0.9,17,6,0
30,7,4,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1397689056542624,1.25,23,5,0
30,7,4,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1397689056542624,0.9,10,10,0
30,7,5,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.3209667764900903,1.25,34,3,0
30,7,5,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.3209667764900903,0.9,25,3,0
30,7,6,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1502721135351062,1.25,20,6,0
30,7,6,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1502721135351062,0.9,10,8,0
30,7,7,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0481375508923083,1.25,17,2,0
30,7,7,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0481375508923083,0.9,10,5,0
30,7,8,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0678233029841764,1.25,21,5,0
30,7,8,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0678233029841764,0.9,7,7,0
30,7,9,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.9544156861835882,1.25,14,7,0
30,7,9,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.9544156861835882,0.9,12,6,0
31,7,0,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.9802501364350913,1.25,17,3,0
31,7,0,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.9802501364350913,0.9,8,6,0
31,7,1,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.039858432818163,1.25,19,6,0
31,7,1,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.039858432818163,0.9,20,5,0
31,7,2,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1463399319639886,1.25,10,12,0
31,7,2,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1463399319639886,0.9,14,6,0
31,7,3,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1348765388392852,1.25,26,7,0
31,7,3,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1348765388392852,0.9,11,3,0
31,7,4,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1623695044510605,1.25,22,4,0
31,7,4,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1623695044510605,0.9,14,5,0
31,7,5,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1680274077419397,1.25,18,4,0
31,7,5,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1680274077419397,0.9,15,5,0
31,7,6,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2055344198035598,1.25,25,3,0
31,7,6,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2055344198035598,0.9,20,7,0
31,7,7,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.198226803420923,1.25,25,4,0
31,7,7,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.198226803420923,0.9,19,3,0
31,7,8,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0337157775501642,1.25,19,2,0
31,7,8,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0337157775501642,0.9,17,5,0
31,7,9,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0445948787753547,1.25,25,12,0
31,7,9,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0445948787753547,0.9,24,5,0
32,7,0,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0881746155279872,1.25,18,8,0
32,7,0,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0881746155279872,0.9,16,6,0
32,7,1,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.067769469669351,1.25,16,7,0
32,7,1,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.067769469669351,0.9,14,11,0
32,7,2,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0736769956846774,1.25,20,6,0
32,7,2,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0736769956846774,0.9,11,6,0
32,7,3,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1522390276538468,1.25,28,8,0
32,7,3,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1522390276538468,0.9,29,4,0
32,7,4,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2143952933364677,1.25,27,4,0
32,7,4,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2143952933364677,0.9,17,5,0
32,7,5,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2088408689774184,1.25,22,6,0
32,7,5,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2088408689774184,0.9,17,2,0
32,7,6,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1093185302533453,1.25,19,4,0
32,7,6,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1093185302533453,0.9,16,9,0
32,7,7,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0470767485440577,1.25,19,7,0
32,7,7,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0470767485440577,0.9,17,8,0
32,7,8,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.160431086257784,1.25,28,4,0
32,7,8,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.160431086257784,0.9,19,10,0
32,7,9,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.128225665914638,1.25,18,3,0
32,7,9,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.128225665914638,0.9,14,7,0
33,7,0,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0311129374135104,1.25,20,4,0
33,7,0,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0311129374135104,0.9,17,4,0
33,7,1,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0135243701973484,1.25,16,5,0
33,7,1,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0135243701973484,0.9,13,8,0
33,7,2,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.091592894881128,1.25,24,4,0
33,7,2,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.091592894881128,0.9,13,5,0
33,7,3,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1152662017718413,1.25,20,11,0
33,7,3,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1152662017718413,0.9,19,4,0
33,7,4,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2542669301493286,1.25,30,7,0
33,7,4,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2542669301493286,0.9,10,1,0
33,7,5,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2392533236467829,1.25,18,3,0
33,7,5,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2392533236467829,0.9,13,5,0
33,7,6,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.182445729376535,1.25,27,1,0
33,7,6,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.182445729376535,0.9,18,6,0
33,7,7,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1184176931589587,1.25,15,4,0
33,7,7,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1184176931589587,0.9,13,2,0
33,7,8,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0447842278812827,1.25,17,11,0
33,7,8,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0447842278812827,0.9,19,8,0
33,7,9,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.9720381783302503,1.25,13,7,0
33,7,9,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.9720381783302503,0.9,18,6,0
34,7,0,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0635535935430072,1.25,14,6,0
34,7,0,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0635535935430072,0.9,10,6,0
34,7,1,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1399553276289789,1.25,23,5,0
34,7,1,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1399553276289789,0.9,18,6,0
34,7,2,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0489881867382407,1.25,24,3,0
34,7,2,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0489881867382407,0.9,8,4,0
34,7,3,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1874499651633226,1.25,21,5,0
34,7,3,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1874499651633226,0.9,22,8,0
34,7,4,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1550068660459407,1.25,22,7,0
34,7,4,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1550068660459407,0.9,17,11,0
34,7,5,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1895085379230057,1.25,17,9,0
34,7,5,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1895085379230057,0.9,13,4,0
34,7,6,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0836170722163156,1.25,29,3,0
34,7,6,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0836170722163156,0.9,19,7,0
34,7,7,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1054826157627116,1.25,24,4,0
34,7,7,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1054826157627116,0.9,13,4,0
34,7,8,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1302206336618434,1.25,14,5,0
34,7,8,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1302206336618434,0.9,16,5,0
34,7,9,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.9828135664231072,1.25,21,7,0
34,7,9,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.9828135664231072,0.9,14,4,0
35,7,0,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.884128587489625,1.25,24,11,0
35,7,0,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.884128587489625,0.9,15,11,0
35,7,1,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0156388166186143,1.25,14,11,0
35,7,1,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0156388166186143,0.9,11,11,0
35,7,2,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1095318736504547,1.25,24,6,0
35,7,2,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1095318736504547,0.9,14,7,0
35,7,3,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1428063352194235,1.25,22,10,0
35,7,3,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1428063352194235,0.9,7,2,0
35,7,4,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1914043695589667,1.25,23,12,0
35,7,4,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1914043695589667,0.9,15,5,0
35,7,5,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.3165892695350196,1.25,21,1,0
35,7,5,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.3165892695350196,0.9,14,3,0
35,7,6,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2439883614744693,1.25,26,5,0
35,7,6,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2439883614744693,0.9,17,5,0
35,7,7,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0258062641002232,1.25,14,2,0
35,7,7,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0258062641002232,0.9,11,9,0
35,7,8,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.9953755448107829,1.25,18,10,0
35,7,8,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.9953755448107829,0.9,9,8,0
35,7,9,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.989989359518875,1.25,16,3,0
35,7,9,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.989989359518875,0.9,15,9,0
36,7,0,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.898845737348347,1.25,19,3,0
36,7,0,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.898845737348347,0.9,12,5,0
36,7,1,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0195381536875883,1.25,13,5,0
36,7,1,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0195381536875883,0.9,18,13,0
36,7,2,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0500108917631215,1.25,19,6,0
36,7,2,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0500108917631215,0.9,14,3,0
36,7,3,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1901991459718704,1.25,20,5,0
36,7,3,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1901991459718704,0.9,14,8,0
36,7,4,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2829582959471113,1.25,27,1,0
36,7,4,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2829582959471113,0.9,16,3,0
36,7,5,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2019400905965805,1.25,25,5,0
36,7,5,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2019400905965805,0.9,12,4,0
36,7,6,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2165358958519852,1.25,20,8,0
36,7,6,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2165358958519852,0.9,14,11,0
36,7,7,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0944168698114336,1.25,20,5,0
36,7,7,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0944168698114336,0.9,15,6,0
36,7,8,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1175409009090118,1.25,24,6,0
36,7,8,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1175409009090118,0.9,21,4,0
36,7,9,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.9252922346725166,1.25,12,9,0
36,7,9,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.9252922346725166,0.9,12,5,0
37,7,0,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1253862392753466,1.25,18,5,0
37,7,0,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1253862392753466,0.9,14,7,0
37,7,1,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.145637685772881,1.25,24,8,0
37,7,1,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.145637685772881,0.9,13,4,0
